policy_id,n_rules_in,any_port_frac,cut_ratio_dst_port,cut_ratio_src_port,cuts_dst,cuts_port,cuts_src,deny_frac,icmp_frac,mean_dst_span,mean_src_span,n_atomic_protocols,n_rules,proto_entropy,proto_split_gain,superset_frac,n_nodes_o1,n_nodes_o2,n_nodes_o3,n_nodes_o4,n_nodes_o5,n_nodes_o6,n_nodes_o7,n_nodes_o8,n_nodes_o9,n_nodes_o10,n_nodes_o11,n_nodes_o12,tree_bytes_o1,tree_bytes_o2,tree_bytes_o3,tree_bytes_o4,tree_bytes_o5,tree_bytes_o6,tree_bytes_o7,tree_bytes_o8,tree_bytes_o9,tree_bytes_o10,tree_bytes_o11,tree_bytes_o12,peak_bytes_o1,peak_bytes_o2,peak_bytes_o3,peak_bytes_o4,peak_bytes_o5,peak_bytes_o6,peak_bytes_o7,peak_bytes_o8,peak_bytes_o9,peak_bytes_o10,peak_bytes_o11,peak_bytes_o12,conv_s_o1,conv_s_o2,conv_s_o3,conv_s_o4,conv_s_o5,conv_s_o6,conv_s_o7,conv_s_o8,conv_s_o9,conv_s_o10,conv_s_o11,conv_s_o12,match_us_mean_o1,match_us_mean_o2,match_us_mean_o3,match_us_mean_o4,match_us_mean_o5,match_us_mean_o6,match_us_mean_o7,match_us_mean_o8,match_us_mean_o9,match_us_mean_o10,match_us_mean_o11,match_us_mean_o12,best_ordering_nodes,best_ordering_bytes
4977,98,0.24742268041237114,0.6,0.5888888888888889,54,90,53,0.4845360824742268,0.10309278350515463,0.13402284183491445,0.1546404547029242,3,97,2.0809103909450077,3.71900826446281,0.27835051546391754,2274,2444,2275,2458,2450,2463,3527,3742,7440,3484,3742,7440,8430400,8510336,8430624,8508864,8512896,8511200,12088680,12189128,18530080,12020912,12130992,18530080,31359132,31457673,31362612,31461004,31469932,31471193,47377088,47500120,74150497,47165552,47304375,74149700,2.2807966999243945,2.2998751000268385,2.3041273000417277,2.296359800035134,2.2916836000513285,2.313245299970731,3.4419130999594927,3.620300699956715,5.41795200004708,3.2268914999440312,3.786824700073339,5.044449000037275,,,,,,,,,,,,,1,1
4999,100,0.12121212121212122,0.5047619047619047,0.49523809523809526,53,105,52,0.42424242424242425,0.1111111111111111,0.151518254039922,0.19192151900267962,3,99,2.095391320609639,3.8043478260869565,0.2727272727272727,4867,6325,4874,6647,6360,6675,5979,7351,10046,5866,7651,10048,32972768,33270848,32976352,33448960,33280544,33454816,37004144,37291088,42771640,36647896,37142392,42772792,123901656,124350520,123789120,124448072,124312208,124521544,140982128,141410832,165120256,139687890,140370042,165238610,9.573196800076403,10.64984949992504,11.184047699905932,10.736531800008379,9.826374100055546,9.80242800002452,11.52655039995443,12.019692500005476,12.272734700003639,11.161364700063132,11.228343899943866,12.15052869997453,,,,,,,,,,,,,1,1
5051,52,0.13725490196078433,0.671875,0.625,43,64,40,0.49019607843137253,0.13725490196078433,0.03921899734996259,0.1568648663815111,3,51,2.1345251675939196,4.0506329113924044,0.21568627450980393,2363,2431,2368,2620,2438,2622,3433,3511,6592,3487,3781,6595,8419880,8396968,8420168,8413896,8396488,8412936,11799016,11761576,17136712,11794120,11773960,17134504,31096287,31079599,31114007,31134427,31072455,31108487,46040627,46011207,68144031,45703449,45712923,68227767,2.2878178000682965,2.1823482000036165,2.25646130007226,2.2036521999398246,2.245307800010778,2.1706942999735475,3.506427999935113,3.7241866999538615,4.696765400003642,3.130177899962291,3.390110500040464,4.746005099965259,,,,,,,,,,,,,1,5
5057,95,0.2127659574468085,0.5882352941176471,0.6235294117647059,50,85,53,0.4148936170212766,0.09574468085106383,0.21276760172406015,0.1063856001338981,3,94,2.0888948692139784,3.5416666666666665,0.24468085106382978,4108,4924,4103,4686,4935,4702,5342,6126,9262,5359,5876,9260,21628152,21846584,21629208,21882680,21852024,21887064,26277456,26492272,33136672,26488216,26743896,33135520,80736439,81036746,80750727,81065175,81058295,81070618,100784363,101078451,130060227,102198554,102509097,130245013,6.3154565000440925,6.9692046999698505,6.611687600030564,6.69584040006157,6.952950799954124,6.8418163000606,7.582541999989189,7.217827199958265,8.996724700089544,7.464399699936621,7.680747600039467,9.15354520000983,,,,,,,,,,,,,3,1
5062,55,0.12962962962962962,0.5466666666666666,0.5333333333333333,41,75,40,0.4074074074074074,0.12962962962962962,0.12963078868213213,0.2592615408486583,3,54,2.0104131770947835,4.032258064516129,0.2777777777777778,1988,2737,2000,3067,2772,3090,3160,4057,6280,2761,4161,6281,10223064,10309944,10226520,10425528,10316952,10428632,13699096,13820152,18689224,12535464,12815784,18689704,37953404,38118689,37950444,38261124,38124681,38269244,53116420,53331369,73690368,48272112,48698792,73723080,2.7609742999775335,2.883732800022699,2.7659618000034243,2.7777228000340983,2.823362600058317,2.816067500039935,3.73269730003085,3.7567599000176415,5.152875000028871,3.3091985000064597,3.7590141999535263,5.033664399990812,,,,,,,,,,,,,1,1
5063,98,0.10309278350515463,0.5098039215686274,0.5,52,102,51,0.4639175257731959,0.10309278350515463,0.19587787964438885,0.09278526020082693,3,97,1.989601421918066,3.617021276595745,0.18556701030927836,3799,5396,3799,5460,5437,5501,5301,7351,9851,5195,7204,9850,23767152,24021648,23767696,24074704,24028624,24081136,31190120,31511720,41326520,30213528,30555352,41325944,89145831,89563743,89125722,89602983,89611783,89670663,122019847,122551959,165130051,117656341,118203925,165070877,6.694550100015476,7.521866900031455,7.430850500008091,8.126352800056338,7.797932800021954,8.06754550000187,10.001176899997517,10.547338500036858,12.503425600007176,9.10347680002451,9.593434999929741,12.098395200097002,,,,,,,,,,,,,1,1
5077,54,0.24528301886792453,0.6349206349206349,0.746031746031746,40,63,47,0.41509433962264153,0.16981132075471697,0.11320873033167478,0.1509454341095714,3,53,2.1693017935616297,4.038461538461538,0.22641509433962265,2302,2476,2296,2224,2472,2226,3727,3819,7223,3394,3238,7216,7864560,7904176,7863728,7861936,7903920,7862640,11757016,11789400,17230648,11090464,11080480,17230936,29136545,29194084,29119204,29110148,29173156,29106553,46068464,46111088,68759641,43232720,43207775,68710276,2.018643799936399,2.3040576999774203,2.0977925000479445,2.1055631999624893,2.0699546999530867,2.064612800022587,3.28278190002311,3.261494499980472,5.391541399993002,3.20898239989765,3.39651450002566,5.231580499908887,,,,,,,,,,,,,4,4
5080,95,0.18085106382978725,0.5909090909090909,0.5795454545454546,52,88,51,0.4574468085106383,0.0425531914893617,0.12766203354855882,0.12766170826681117,3,94,1.910876781189554,3.7288135593220337,0.23404255319148937,4184,5010,4185,4926,5024,4939,5501,6151,10251,5560,6274,10252,23668096,24034048,23668000,23977216,24040640,23984288,28080520,28434120,35994520,29117440,29453632,35995096,88868931,89323043,88868158,89257515,89337363,89272171,107904446,108328723,141237851,112418157,112830997,141290557,6.683303299942054,7.50617940002121,7.573465000023134,7.543197899940424,6.943592900061049,6.951267400057986,8.026747600059025,8.636548300040886,10.452561800018884,8.473778800107539,8.971880699973553,10.407974899979308,,,,,,,,,,,,,1,3
5088,59,0.10344827586206896,0.6857142857142857,0.6714285714285714,48,70,47,0.3275862068965517,0.13793103448275862,0.13793499621659003,0.13793289875370804,3,58,2.2030251861727113,3.535353535353535,0.3103448275862069,2729,2833,2732,2915,2834,2913,3871,3785,7440,3742,3785,7440,11226272,11252928,11225536,11222560,11252192,11222656,14358048,14362176,18781544,13955224,13923576,18781544,41668583,41707943,41666447,41682503,41706463,41684775,55202579,55199643,73440267,53673879,53647361,73440267,2.868070099968463,2.941527899936773,3.159392600064166,3.185939699993469,2.9716043999651447,3.2977066999301314,3.619016099954024,4.044402499916032,4.9363564000232145,3.6395619000541046,3.6407299999846146,5.128028400009498,4.3083833491740124,4.2769999903005855,4.445416678208858,4.267483328779538,4.411449985733877,4.407533347451438,4.913166650415708,4.8952000215649605,5.557750002481043,4.773750008704762,4.71903335225458,5.4513500072062016,1,4
5095,57,0.07142857142857142,0.5647058823529412,0.5764705882352941,48,85,49,0.44642857142857145,0.07142857142857142,0.1428590715804603,0.10714533082292681,3,56,1.9358487265936066,4.427083333333334,0.19642857142857142,2330,3641,2328,3451,3675,3487,3745,5473,9073,3761,5359,9072,13404688,13639216,13403472,13549360,13643760,13555952,18930568,19246984,29590792,19551392,19764960,29590216,50101737,50471094,50116009,50376198,50482822,50375745,74631974,75128161,119380429,77355570,77734679,119587047,3.6789745000423864,3.7824876999948174,3.7638336999807507,3.739886400057003,3.8130714000435546,3.7919157999567688,5.612094500102103,5.8142112999921665,8.326155899907462,5.389917699969374,5.9601049000630155,8.29288019996602,4.208783328067511,4.116300008414934,4.074550000950694,4.160866665188223,4.472533318524559,4.48111667841052,5.081333317017804,5.142966673399012,5.875733331777155,4.870766657404602,4.963116662111133,6.318716681562364,3,3
5099,97,0.14583333333333334,0.4716981132075472,0.4811320754716981,50,106,51,0.4479166666666667,0.0625,0.10416986553173047,0.1562514517136151,3,96,2.0563321076525156,3.6805555555555554,0.2708333333333333,2845,4070,2834,3616,4091,3648,4166,5734,8478,4129,5032,8472,14942752,15300160,14938880,15101120,15304768,15110432,20153632,20609920,28228832,19905048,20103192,28225376,56165055,56651620,56132215,56376796,56626207,56386020,79250419,79871496,113356624,77772111,78065174,113334850,4.093394999974407,4.643530800007284,4.636869600042701,4.940770299988799,4.282324000028893,4.589268399984576,5.897348299971782,6.18941089999862,8.086603000061586,5.443937600008212,6.088982500019483,7.664165499969386,4.37709999581178,4.687633326587577,4.4818666647188365,4.518766693460445,6.5964166618262725,4.7056833282113075,5.240916643136491,5.780800012871623,5.963216652162373,5.443366651888937,5.61405000432084,5.900349991861731,3,3
5114,52,0.0784313725490196,0.6323529411764706,0.6470588235294118,43,68,44,0.43137254901960786,0.0392156862745098,0.13725671358406544,0.1176506713964045,3,51,1.9197854798172977,4.146341463414634,0.2549019607843137,2298,2936,2302,3296,2962,3318,3240,4142,6930,3151,4243,6931,11653808,11675504,11654512,11734576,11677488,11735536,15470640,15510000,20095768,14137048,14220376,20096344,43388675,43474650,43360883,43541891,43458314,43552883,60247303,60378502,79147459,54206736,54400535,79180996,3.022036699927412,3.1435947999125347,3.092964700073935,3.1352469999110326,3.0932292999932542,3.2152240000432357,4.169893500045873,4.321612200001255,5.247890600003302,3.5901289000175893,4.096318099997006,5.438695500022732,3.884066672374805,4.020983333854626,3.9772666641511023,4.053183307405561,4.068200010806322,4.2751333288227515,4.548316646832973,4.645783318361889,5.288949992973357,4.477283335290849,4.37291666942959,5.507100004858027,1,1
5122,94,0.15053763440860216,0.5263157894736842,0.5263157894736842,50,95,50,0.3870967741935484,0.10752688172043011,0.12903408347178372,0.19355054126842128,3,93,2.002907625888959,3.7698412698412698,0.1827956989247312,2912,3532,2910,3476,3547,3493,4231,4996,7426,3937,4552,7422,13006888,13101992,13006056,13078760,13104200,13081736,17923480,18057400,23568640,16592072,16682600,23566336,48522930,48681127,48521842,48652095,48693370,48665290,70199623,70410258,93985755,64171373,64323070,94029517,3.520554800052196,3.831770599936135,3.6364297000691295,3.651652399916202,3.8153361999429762,3.658210900030099,5.3380859000608325,5.186978799989447,6.706695300061256,4.444235700066201,4.992951099993661,6.613833099952899,,,,,,,,,,,,,3,3
5145,49,0.0625,0.6212121212121212,0.6515151515151515,41,66,43,0.375,0.10416666666666667,0.08333526065689512,0.312501293970854,3,48,2.0928220035626537,3.9285714285714284,0.22916666666666666,1872,2408,1876,2512,2432,2532,3067,3907,6763,2761,3721,6761,8010192,8123728,8011088,8157776,8128976,8162128,12027640,12210424,17989960,10974824,11184744,17992744,29964127,30134031,29989167,30203115,30152335,30195663,47681119,47952723,72473963,43221233,43530635,72567931,2.096593900001608,2.177535400027409,2.130791599978693,2.1795389000326395,2.1905303000239655,2.17277050006669,3.6174460999900475,3.474482799996622,5.218981400015764,2.9411704000085592,3.2952714000130072,4.996652500005439,,,,,,,,,,,,,1,1
5152,52,0.11764705882352941,0.7413793103448276,0.8103448275862069,43,58,47,0.5098039215686274,0.11764705882352941,0.1372570162639022,0.1568654589354992,3,51,2.166168434023436,4.027777777777778,0.29411764705882354,2788,2800,2783,2634,2793,2632,4095,4003,7775,3949,3655,7771,10170520,10215256,10168312,10139608,10214008,10140504,13856824,13898040,19362472,13445224,13392808,19360168,37690078,37736014,37706662,37662947,37753398,37662926,54119215,54150066,77055339,52350626,52267466,77094285,2.679984200047329,2.690632599988021,2.70947400003206,2.8321078000590205,2.7103594000218436,2.7062175000319257,4.137648300034925,3.8399553999770433,5.417856900021434,3.5961904999567196,3.7512270999141037,5.198841699981131,,,,,,,,,,,,,6,4
5153,93,0.13043478260869565,0.5306122448979592,0.5612244897959183,52,98,55,0.5108695652173914,0.13043478260869565,0.13043679306334208,0.1413065228413831,3,92,2.166798678911476,3.740458015267176,0.2608695652173913,4114,5124,4102,4596,5137,4621,5407,6682,10048,5783,6420,10046,21078184,21335144,21075176,21218600,21338312,21224840,26681272,26999512,37434928,28574968,28730200,37433776,78961202,79321557,78969698,79163093,79323933,79157850,103822513,104272489,149863682,112104520,112325352,149758260,5.894534799968824,6.491403299965896,6.2353752999333665,6.383124899934046,6.163721499964595,6.043590600020252,7.622548900078982,7.863065599929541,10.339009299990721,8.041491299984045,8.85080170002766,11.140081299934536,,,,,,,,,,,,,3,3
5156,55,0.12962962962962962,0.6233766233766234,0.5064935064935064,48,77,39,0.5,0.14814814814814814,0.14815099489512956,0.2222230876925298,3,54,2.123757409448301,4.375,0.2777777777777778,2306,2912,2313,3172,2937,3190,3307,3991,7183,3761,4936,7192,10442360,10598328,10443160,10600536,10603256,10605400,13750040,13934872,21525752,15613544,15845160,21526520,39020643,39239075,39010160,39256163,39247755,39277368,53657867,53913323,86848163,62042314,62395395,86804138,2.83142439997755,2.8347087999572977,2.8785385999362916,2.84782880009152,2.836570500046946,2.9019324000691995,4.215627699973993,4.263186299940571,5.976378299994394,4.452732100035064,4.730180499958806,6.052052800077945,,,,,,,,,,,,,1,1
5166,56,0.18181818181818182,0.8214285714285714,0.75,46,56,42,0.5818181818181818,0.03636363636363636,0.21818461099808867,0.18182070153257388,3,55,1.8374036785828816,3.7837837837837838,0.18181818181818182,1844,1930,1845,2062,1934,2065,2591,2702,6106,2830,2994,6110,7396480,7291648,7397536,7362304,7289728,7358944,8868584,8744264,13043664,9209776,9131056,13042128,27078752,26981091,27079131,27065475,26976483,27060048,33302871,33189103,49782575,34709610,34646347,49765039,1.9754567000782117,2.0036097000120208,1.9554232999216765,1.9414502000436187,1.9461620999500155,1.9614608000265434,2.5188455999596044,2.741498999996111,3.2188914000289515,2.365676200017333,2.378069500089623,3.2682266000192612,3.777300027043869,3.3677666603277125,3.2589666661806405,3.3756333286873996,3.5086666660693786,3.4453333355486393,3.866733323472242,4.062516692404945,4.594066665352632,4.059016665754219,4.0878833387978375,4.617016665482272,1,5
5167,55,0.09259259259259259,0.6164383561643836,0.6575342465753424,45,73,48,0.4444444444444444,0.12962962962962962,0.11111396006567197,0.1481504242660271,3,54,2.025010485781941,4.244186046511628,0.16666666666666666,2190,2699,2190,2768,2717,2786,3681,4509,7775,3361,4117,7771,9138456,9283704,9139160,9331608,9289720,9337048,14495304,14745544,21696328,12909304,13161976,21694024,34201922,34399421,34182453,34436610,34391469,34446549,58000497,58336945,88367370,50921433,51253649,88410796,2.4754747999832034,2.510369800031185,2.49265149992425,2.516838200041093,2.5294852999504656,2.507336699985899,4.509438399923965,4.461456099990755,6.203267699922435,3.5366899999789894,3.8469756999984384,6.174381599994376,3.8908833521418273,4.08916666250055,3.998316669215759,4.077883340263118,4.360899988872309,4.288266645744443,4.735183320008218,4.9774000071920455,5.390849992788087,4.848399995050083,4.716633333979796,5.372683343011886,1,1
5172,99,0.09183673469387756,0.4732142857142857,0.4732142857142857,53,112,53,0.4489795918367347,0.10204081632653061,0.1428590302322326,0.13265510490734359,3,98,1.9956378521979017,3.6601307189542482,0.17346938775510204,3237,4697,3239,4523,4733,4557,5001,6701,9251,4509,6165,9247,18797704,18986728,18798216,19009128,18992584,19013640,25918520,26144120,35467720,24735640,25005016,35465416,70007960,70346699,70019184,70361656,70387531,70390344,101506184,101906435,141795496,95713955,96154298,141585490,5.5808928000042215,5.608005599933676,5.360216900007799,5.442145999986678,5.628108400036581,5.450158399995416,8.556140800006688,8.223423199960962,11.109723999979906,7.465485400054604,7.397510500042699,9.569100600085221,5.052516663757463,5.514049999571095,4.943599982652813,5.235800015119215,5.794650021319588,5.6099666592975455,6.4227000111714005,5.936583348860343,6.520816668247183,6.642566663989176,5.723433336243033,6.278583314269781,1,1
5186,92,0.15384615384615385,0.5494505494505495,0.5494505494505495,50,91,50,0.5274725274725275,0.08791208791208792,0.12088132501774274,0.13187016571800297,3,91,1.9884994552559978,3.7916666666666665,0.2087912087912088,4655,5323,4656,5237,5335,5248,5734,6273,9458,5569,6145,9457,26031224,26257688,26029624,26162328,26260312,26166680,29309576,29522824,34574920,29167240,29293192,34574344,97106992,97402456,97091496,97283824,97453280,97349419,110969864,111238688,133283972,110632486,110817558,133231358,8.357421000022441,7.824125400045887,8.244123199954629,8.308052300009876,8.453570600016974,8.468605500063859,8.708481100038625,9.100911399931647,9.584752900060266,8.184466000064276,8.401496800011955,9.48370129999239,,,,,,,,,,,,,1,3
5193,100,0.15151515151515152,0.43103448275862066,0.4482758620689655,50,116,52,0.5050505050505051,0.09090909090909091,0.1717190454206006,0.13131577266154415,3,99,2.160958846205294,3.8410596026490067,0.29292929292929293,3991,6400,3988,6124,6452,6179,5195,7890,9654,5342,7890,9654,29202200,29603192,29200344,29444536,29609432,29453784,34254264,34707416,44303184,35792864,36098624,44303184,109154689,109806937,109134873,109601497,109841465,109657329,131377657,132111857,174149733,138148791,138719831,174149735,8.106761200004257,9.338256699964404,9.167299399967305,9.277852899977006,8.413432999979705,8.542129799956456,10.335122099961154,10.075535500072874,12.452453800011426,10.713778299978003,10.4492841999745,12.517286900081672,,,,,,,,,,,,,3,3
5202,103,0.12745098039215685,0.4854368932038835,0.5145631067961165,50,103,53,0.49019607843137253,0.10784313725490197,0.16666773380711675,0.19608099386096,3,102,1.9525305993838353,3.7050359712230216,0.21568627450980393,312,332,317,410,339,412,529,561,1297,561,701,1301,497384,503144,498824,525608,505160,526184,771944,781160,1344744,784296,824616,1344936,1823269,1831253,1826237,1862981,1835085,1863797,2964457,2977193,5138341,3005273,3060441,5135109,0.122817000024952,0.12254110001958907,0.13597579998895526,0.12815390003379434,0.1238018999574706,0.12456429994199425,0.1848887000232935,0.18387469998560846,0.2896773999091238,0.1930280999513343,0.18883280002046376,0.2884106000419706,,,,,,,,,,,,,1,1
5205,96,0.14736842105263157,0.5053763440860215,0.5698924731182796,47,93,53,0.6,0.12631578947368421,0.115793507423644,0.1578974900154495,3,95,2.0118798997439735,3.6328125,0.16842105263157894,3834,4453,3823,4001,4456,4015,5101,5801,9051,5086,5221,9046,18577672,18673128,18572136,18432744,18668808,18434472,23030520,23116920,30197320,23063560,22869160,30194440,68597804,68755191,68599532,68476567,68743023,68463844,88098555,88256864,118037916,88417090,88234619,118068118,5.756863999995403,5.2888209000229836,5.1924903999315575,5.20549469999969,5.815227799932472,5.83998349995818,6.776574800023809,6.840452400036156,8.150749699911103,6.612176400027238,7.304791299975477,8.712319300044328,,,,,,,,,,,,,3,4
5228,97,0.08333333333333333,0.5,0.5192307692307693,52,104,54,0.4791666666666667,0.14583333333333334,0.22916859581164317,0.16666970348160248,3,96,2.005047096170471,3.7956204379562046,0.1875,4275,6125,4269,5621,6159,5661,5725,7845,10654,5701,7401,10651,28043576,28335256,28043160,28244760,28341016,28250936,34021104,34348432,44975144,34969720,35257720,44978120,104873824,105356952,104914947,105258888,105381592,105241088,131059020,131605868,177876660,135821106,136286890,178078302,7.941977799986489,8.943697100039572,8.874023799900897,9.256426400039345,8.21846640005242,8.385100099956617,10.506516800029203,9.829834700096399,12.460920899990015,9.943061899975874,11.033399100066163,13.245249500032514,,,,,,,,,,,,,3,3
5241,91,0.14444444444444443,0.5670103092783505,0.5360824742268041,55,97,52,0.4777777777777778,0.16666666666666666,0.06666973904551317,0.16666821778441468,3,90,2.1622385640256967,3.7890625,0.23333333333333334,4533,5032,4544,5484,5054,5495,6223,6784,10660,5773,6917,10661,24684440,24786008,24684312,24796632,24788376,24798744,31996696,32104408,40531240,29921320,30044456,40531816,92096269,92249282,92124114,92331602,92316834,92371274,124540126,124705022,160691210,114959135,115199384,160404300,7.888303100015037,7.813819800037891,8.913371999980882,9.608583500026725,9.176929599954747,9.21162469999399,10.919173300033435,11.00789329991676,12.238268200075254,8.497826200095005,8.709959400002845,12.173493499984033,,,,,,,,,,,,,1,3
5246,54,0.20754716981132076,0.75,0.7857142857142857,42,56,44,0.4339622641509434,0.11320754716981132,0.26415383598310344,0.15094542962867977,3,53,2.11817671380123,3.68421052631579,0.22641509433962265,1579,1593,1571,1478,1585,1478,2377,2377,4789,2443,2179,4786,4324848,4336048,4323376,4316688,4334704,4316944,6147496,6156712,9160552,6084832,6040480,9159112,15849226,15861834,15850298,15833234,15863082,15833490,23894694,23903910,36062290,23409718,23337933,36007546,1.154223999939859,1.2296561000403017,1.1558156999526545,1.2418520000064746,1.1937321999575943,1.1984821999212727,1.7476150000002235,1.7258093999698758,2.5167920000385493,1.7721750000491738,1.9683876000344753,2.7559897999744862,3.702333332815518,3.832333371974528,3.8930999968821802,3.550533341088643,3.9343833341263235,3.4958666462140777,3.8561500259675086,4.859016664947073,4.719816652747492,4.688633353604625,5.072283325716853,4.301183333154768,4,4
5257,98,0.1958762886597938,0.5092592592592593,0.4722222222222222,55,108,51,0.4536082474226804,0.10309278350515463,0.08247739269839811,0.21649706555943282,3,97,2.176085699572879,3.6986301369863015,0.29896907216494845,4773,6110,4778,6330,6140,6355,6101,7351,10851,6319,7939,10855,30602584,30949880,30604984,31069112,30959544,31076184,36022920,36376520,45372520,37557400,38079256,45370120,114935207,115422797,115009575,115635399,115428215,115566447,138596175,139081087,179019039,145624209,146314769,178876641,10.022757799946703,10.312938699964434,9.972181900055148,9.862366400077008,9.54100000008475,9.09378110000398,11.40757660008967,11.263852100004442,13.13604590005707,11.930933200055733,11.09920759999659,13.065494399983436,,,,,,,,,,,,,1,1
5262,50,0.16326530612244897,0.765625,0.59375,49,64,38,0.3469387755102041,0.1836734693877551,0.12245118261162875,0.18367629519150575,3,49,2.142928210402489,4.0506329113924044,0.20408163265306123,1855,1999,1862,2382,2012,2388,2801,3011,6476,3359,3957,6487,6510760,6478504,6511560,6529992,6478472,6528648,9608344,9561304,16069064,10609960,10608488,16071080,24065558,24046342,24073438,24144254,24061916,24150222,37864098,37837010,64721552,41727270,41786350,64623210,1.5962618000339717,1.5990019000601023,1.5897430999903008,1.6007348001003265,1.723865499952808,1.6175494000781327,2.555757599999197,2.669531499966979,4.129175100009888,2.5728128000628203,2.931026399950497,4.108754199929535,3.800066653639078,3.806099994108081,3.7372333463281393,3.795933327637613,4.570266678153227,3.8586999871768057,4.134716679497312,4.203216677221159,5.080483329948038,4.547666661286105,4.449116667577376,5.084816676874955,1,5
5263,99,0.19387755102040816,0.6091954022988506,0.5747126436781609,53,87,50,0.5408163265306123,0.05102040816326531,0.18367613646277817,0.18367489086635105,3,98,1.8474708179286126,3.717948717948718,0.24489795918367346,4214,5270,4202,5150,5282,5174,5097,6273,9850,5801,6401,9851,25436600,25451960,25435096,25473176,25451128,25473560,28876024,28894840,36092744,30177320,30135720,36093320,94840437,94964389,94862728,94997000,94961261,94971621,109852881,109992753,140006557,115316547,115335027,140059239,7.264597000088543,8.675761099904776,8.265065599931404,8.702126900083385,8.352879000012763,8.322718600044027,9.807594600017183,9.52500260004308,11.408227300038561,9.947371499962173,9.418357099988498,10.377431800006889,,,,,,,,,,,,,3,3
5285,55,0.14814814814814814,0.7058823529411765,0.6470588235294118,48,68,44,0.4074074074074074,0.05555555555555555,0.16666867230863622,0.1481498679301391,3,54,1.97888616595349,4.25,0.2222222222222222,2580,2834,2580,2894,2839,2899,3527,3732,7750,4043,4278,7756,10702440,10748328,10702760,10778472,10749448,10779208,13541672,13571848,20234512,15211976,15264616,20237968,40091614,40163713,40064625,40173462,40158089,40193449,52393854,52445129,80307510,59818089,59895776,80329865,2.813988500041887,2.861576099996455,2.8555397000163794,2.8656063999515027,2.885436399956234,2.8855574999470264,3.9120317000197247,4.136888099950738,5.466154100024141,4.2628138000145555,4.584624900016934,5.660527499974705,4.147800015440831,3.962250038360556,3.9072166740273437,4.27368333718429,4.310266677445422,4.340750010063251,4.451016682044913,4.804133340561141,5.2140000043436885,4.763749990767489,4.700816643889993,5.217133342133214,1,1
5307,50,0.12244897959183673,0.7666666666666667,0.7,46,60,42,0.5306122448979592,0.16326530612244897,0.12245056102508489,0.20408383080716797,3,49,2.2337368284286816,3.571428571428571,0.30612244897959184,2444,2692,2451,3060,2706,3067,3691,3978,7422,3736,4366,7426,10027264,10069312,10028384,10134592,10072032,10135936,14340024,14395128,20584816,13852240,13974640,20587120,37246924,37315164,37248724,37419489,37306604,37408052,56458557,56543160,82799181,54319916,54509075,82759056,2.64481920003891,2.7236285998951644,2.6866419999860227,2.6946167999412864,2.691017200006172,2.7385015999898314,4.311351399985142,4.365609899978153,5.767326200031675,3.7620560999494046,4.113281000056304,5.5402857000008225,,,,,,,,,,,,,1,1
5319,96,0.06315789473684211,0.55,0.52,55,100,52,0.4,0.14736842105263157,0.14737165170280556,0.11579206875084262,3,95,2.122568182326782,3.6496350364963503,0.25263157894736843,4499,5719,4501,5995,5749,6023,5801,7201,10851,6157,7777,10855,28378008,28490488,28381112,28701016,28496984,28703480,34099320,34222520,44443720,35153752,35504536,44441320,106250995,106487779,106240435,106712675,106469107,106703875,131870111,132136263,176022131,135971577,136487865,175880005,8.113125499919988,8.824896500096656,9.06089249998331,9.147214700002223,8.307841200032271,8.305897500016727,10.884310099994764,10.290047799935564,12.207353500067256,10.389605800039135,10.292826400022022,12.62029349990189,,,,,,,,,,,,,1,1
5331,52,0.23529411764705882,0.8703703703703703,0.7962962962962963,47,54,43,0.45098039215686275,0.0392156862745098,0.07843289547599852,0.15686545427888632,3,51,1.8381235186024183,3.857142857142857,0.23529411764705882,2511,2344,2516,2532,2341,2524,3571,3235,7771,3681,3543,7775,9485744,9426640,9488080,9515088,9426736,9512848,12180856,12086776,17227240,12357960,12362376,17229544,35241094,35163902,35250526,35278750,35175427,35279998,46826314,46697351,67269210,47616966,47607493,67235002,2.559153000009246,2.5659542999928817,2.563208100036718,2.567923199967481,2.577784299966879,2.8852147000143304,3.7397906000260264,3.4001513000112027,4.557992299902253,3.322874900070019,3.4173251999309286,4.653152200044133,,,,,,,,,,,,,5,2
5337,53,0.23076923076923078,0.6515151515151515,0.6363636363636364,43,66,42,0.3076923076923077,0.11538461538461539,0.07692545086879712,0.09615709697111295,3,52,2.160653772146489,4.285714285714286,0.28846153846153844,2719,2953,2726,3381,2964,3385,3855,4019,6930,3655,4117,6931,11969168,12024368,11970864,12147920,12028176,12149488,15820288,15884576,19393192,14168296,14328232,19393768,44673253,44754666,44677805,44924674,44755005,44920962,61626073,61709366,76282449,54052564,54260773,76316056,3.8983336000237614,4.009199499967508,4.026058900053613,4.259752499987371,4.265725499950349,3.7409578000660986,5.139974100049585,4.9167281000409275,6.314055899973027,4.019182700081728,4.13264910003636,5.67395240010228,,,,,,,,,,,,,1,1
